Haul Truck Template;TimeStamp;Aftercooler Temperature;Air Filter;Boost Pressure;Brake Air Pressure;Brake Stroke;Delta Exhaust Temp Engine Load;Differential Temperature;Engine Coolant Temperature;Engine Fuel Rate;Engine Load;Engine Oil Pressure;Engine RPM;Ground Speed;Hourly Average Delta Exhaust Temp Engine Load;Hourly Average Delta Front Suspension;Hourly Average Delta Rear Suspension;Latitude;Left Exhaust Temperature;Left Front Brake Temperature;Left Front Suspension Cylinder;Left Rear Brake Temperature;Left Rear Suspension Cylinder;Longitude;Name;Operator;Payload;Payload Status;Payload_Count;Payload_Histogram;Payload_Intermediate;Right Exhaust Temperature;Right Front Brake Temperature;Right Front Suspension Cylinder;Right Rear Brake Temperature;Right Rear Suspension Cylinder;Shift Payload Total;Step;Suspension Delta Front Cylinders;Suspension Delta Rear Cylinders;System Voltage;Truck Code
Truck 105;8/22/2021 6:39:52.438 PM;65.95369;7.021364;192.0698;0;0;18.10214;0;91.63497;327.5364;97.37611;450.3691;1884.745;0;45.33926;44.89343;68.54478;40.1320638567724;485.5461;75.39481;2986.862;76.06696;2794.886;102.6678;Truck 105;Daniel Carcillo;20.5;Travelling;1;1186;1186;467.444;76.36462;3062.986;74.47115;2759.11;2781.09985351563;25;70.41122;35.55225;0;105
Truck 105;8/22/2021 6:40:52.438 PM;64.99577;7.105986;192.8331;0;0;19.56732;0;92.36392;329.1794;82.58911;453.1594;1872.798;0;45.22406;51.05667;66.3429;40.1326537849876;484.4121;75.5181;2960.201;75.95522;2748.497;102.6678;Truck 105;Daniel Carcillo;21.3;Travelling;1;1186;1186;463.229;74.59853;3066.392;75.09072;2796.876;2781.18872070313;25;93.15841;63.54777;0;105
Truck 105;8/22/2021 6:41:52.438 PM;65.13634;6.990364;189.8146;0;0;21.37194;0;90.83095;320.6387;62.78012;444.9897;1915.462;0;45.11761;49.75384;67.31493;40.1332437132029;474.6738;76.43887;3008.793;75.31469;2748.366;105.132846209021;Truck 105;Daniel Carcillo;20.4;Travelling;1;1186;1186;462.8184;73.79885;3068.828;76.2316;2779.939;2781.27758789063;25;60.90286;30.43802;0;105
Truck 105;8/22/2021 6:42:52.438 PM;65.1274;6.91913;191.2296;0;0;23.17657;0;93.6311;319.33;51.05748;457.4613;1912.212;0;45.01116;48.451;68.28696;40.1338336414181;479.1036;76.03891;2996.023;75.263;2852.066;102.6678;Truck 105;Daniel Carcillo;19.6;Travelling;1;1186;1186;468.8505;73.6872;3037.533;75.56481;2779.246;2781.36645507813;25;42.57893;71.9201;0;105
Truck 105;8/22/2021 6:43:52.438 PM;64.76559;6.692777;192.7396;0;0;24.9812;0;93.04723;317.0674;55.17851;460.3784;1906.319;0;44.90471;47.14817;69.259;40.1344235696334;486.7925;74.10283;2976.163;75.57436;2826.905;102.6678;Truck 105;Daniel Carcillo;20.1;Travelling;1;1186;1186;454.2245;73.74967;3022.952;76.48221;2762.958;2781.45556640625;25;50.88923;63.09957;0;105
Truck 105;8/22/2021 6:44:52.438 PM;64.10949;6.72368;191.7856;0;0;26.78582;0;91.51526;323.6726;72.41617;453.9287;1914.633;0;44.79826;45.84534;70.23103;40.1350134978487;485.7231;73.89883;2989.688;73.70344;2832.701;104.212777720339;Truck 105;Daniel Carcillo;19.8;Travelling;1;1186;1186;456.142;74.00177;3022.117;75.73837;2784.402;2781.54443359375;25;37.83761;47.24796;0;105
Truck 105;8/22/2021 6:45:52.438 PM;65.66956;6.934841;187.8226;0;0;28.59045;0;90.09779;328.2952;91.36365;443.8703;1899.533;0;44.69181;44.5425;71.20306;40.1356034260639;496.0414;73.33353;2984.999;73.90768;2801.609;104.000988190767;Truck 105;Daniel Carcillo;20.2;Waiting;1;1186;1186;462.5093;74.30639;3021.281;75.34222;2741.412;2781.63330078125;25;36.5765;65.01802;0;105
Truck 105;8/22/2021 6:46:52.438 PM;65.33228;6.853638;188.6788;0;0;32.24411;0;91.89406;320.7927;99.48268;445.5892;1898.365;0;44.58537;43.23967;72.17509;40.1361933542792;491.7738;73.85946;2954.87;74.41438;2752.129;102.673159105117;Truck 105;Daniel Carcillo;19.8;Waiting;1;1186;1186;459.856;74.65045;2981.961;77.72513;2665.438;2781.72216796875;25;17.91076;67.18821;0;105
Truck 105;8/22/2021 6:47:52.438 PM;64.33853;7.050066;191.3249;0;0;32.77525;0;92.04092;317.1952;91.4006;446.8938;1880.664;0;44.47892;41.93683;73.14712;40.1367832824944;490.8203;74.16051;2947.366;75.89205;2830.851;102.687489538144;Truck 105;Daniel Carcillo;19.8;Waiting;1;1186;1186;452.0559;74.88609;3007.115;75.5659;2702.256;2781.81103515625;25;59.09886;116.423;0;105
Truck 105;8/22/2021 6:48:52.438 PM;65.13472;7.149298;191.5383;0;0;33.16539;0;88.73748;313.4724;72.46563;448.2556;1886.461;0;44.37247;40.634;74.11915;40.1373732107097;492.8267;73.58939;3025.196;74.79552;2813.604;102.701819971172;Truck 105;Daniel Carcillo;201;Loading;1;1189;1189;457.7178;75.26629;3040.577;75.87189;2779.645;2781.89990234375;25;63.23577;117.6534;0;105
Truck 105;8/22/2021 6:49:52.438 PM;65.30759;7.009735;194.1289;0;0;33.55552;0;89.08457;313.4075;55.20774;448.5876;1913.681;0;44.26602;39.33116;75.09119;40.1379631389249;498.3814;75.48792;2964.275;74.93133;2888.44;102.716150404199;Truck 105;Daniel Carcillo;201;Loading;1;1188;1188;455.5531;78.15295;3034.638;74.87617;2782.394;2781.98876953125;25;60.72603;110.9213;0;105
Truck 105;8/22/2021 6:50:52.438 PM;65.34893;7.024351;191.9588;0;0;33.94565;0;90.05133;320.0478;51.04714;454.4309;1929.292;0;44.11087;54.04955;63.51213;40.1385530671402;493.3226;76.24427;2907.557;75.2319;2886.175;102.730480837227;Truck 105;Daniel Carcillo;201;Loading;1;1188;1188;461.5216;75.47124;3036.031;73.88831;2831.927;2718.64526367188;25;58.21629;104.1892;0;105
Truck 105;8/22/2021 6:51:52.438 PM;65.12582;6.975511;187.1228;0;0;34.33578;0;92.28893;329.681;62.73705;455.2927;1938.76;0;43.9487;52.72047;66.21516;40.1391429953555;488.4658;75.60978;2960.122;75.13182;2853.241;102.744811270254;Truck 105;Daniel Carcillo;201;Hauling;1;1188;1188;453.3302;73.73309;3035.051;74.11156;2799.974;2420.74536132813;25;55.70655;97.45703;0;105
Truck 105;8/22/2021 6:52:52.438 PM;64.87548;6.928032;188.9935;0;0;34.72591;0;93.14468;328.0294;82.54182;456.4893;1927.684;0;43.78653;51.39139;68.91819;40.1397329235707;489.5638;74.81121;2979.502;74.55216;2798.885;102.759141703282;Truck 105;Daniel Carcillo;201;Hauling;1;1186;1186;449.4204;73.51866;3018.068;74.9744;2782.332;2122.84521484375;25;53.19682;90.7249;0;105
Truck 105;8/22/2021 6:53:52.438 PM;65.47723;6.967391;190.1137;0;0;35.11604;0;92.39212;321.1694;97.35588;460.6172;1911.161;11.31618;43.62436;50.06231;71.62122;40.140322851786;483.8217;75.23436;2991.086;73.98213;2802.166;102.773472136309;Truck 105;Daniel Carcillo;201;Hauling;1;1186;1186;448.5221;75.0087;3001.127;73.38686;2769.204;1824.9453125;25;50.68708;83.99276;0;105
Truck 105;8/22/2021 6:54:52.438 PM;66.6932;6.987748;190.1212;0;0;37.59565;0;91.48708;319.3124;97.37621;458.2086;1899.828;0;43.46219;48.73324;74.32424;40.1409127800012;485.7967;76.18258;3002.978;73.34535;2857.113;102.787802569337;Truck 105;Daniel Carcillo;201;Hauling;1;1184;1184;448.297;75.91505;2978.234;73.42152;2783.969;1527.04528808594;25;48.17734;77.26062;0;105
Truck 105;8/22/2021 6:55:52.438 PM;67.38605;6.980036;190.1288;0;0;36.43464;0;88.94263;326.0062;82.58936;447.2215;1906.831;0;43.30002;47.40416;77.02727;40.1415027082165;492.0061;77.46328;3004.191;73.20339;2853.099;102.802133002364;Truck 105;Daniel Carcillo;201;Hauling;1;1184;1184;448.1736;76.25602;2979.202;74.36174;2842.219;1229.14526367188;25;45.6676;70.52849;0;105
Truck 105;8/22/2021 6:56:52.438 PM;65.66518;7.055457;190.1364;0;0;34.62851;0;88.27885;322.0323;62.78035;449.5764;1943.864;0;43.13785;46.07508;79.73029;40.1420926364318;493.1382;75.49441;2995.51;74.64793;2839.705;102.816463435392;Truck 105;Daniel Carcillo;201;Hauling;1;1184;1184;458.5774;75.51751;3005.559;75.19817;2806.174;931.245300292969;25;43.15786;63.79635;0;105
Truck 105;8/22/2021 6:57:52.438 PM;66.75926;6.9168;190.1439;0;0;32.82238;0;89.33706;318.0688;51.05753;453.4551;1921.315;0;42.97568;44.74601;82.43332;40.142682564647;488.1272;74.13819;3000.459;75.98934;2825.398;102.830793868419;Truck 105;Daniel Carcillo;201;Hauling;1;1184;1184;456.7759;76.02837;3013.693;75.14354;2805.425;633.345336914063;25;40.64812;57.06421;0;105
Truck 105;8/22/2021 6:58:52.438 PM;65.7788;6.921954;188.9114;0;0;31.01626;0;89.01669;321.1683;55.17835;453.4405;1900.928;0;42.81351;43.41693;85.13634;40.1432724928623;487.0774;74.54288;3045.556;75.63645;2813.924;102.845124301447;Truck 105;Daniel Carcillo;201;Hauling;1;1184;1184;451.6647;75.41642;3121.999;75.03835;2767.041;335.4453125;25;38.13839;50.33208;0;105
Truck 105;8/22/2021 6:59:52.438 PM;65.1591;7.04144;190.5637;0;0;29.21013;0;89.28286;320.8967;72.4159;461.2648;1890.638;0;42.65134;42.08785;87.83938;40.1438624210775;489.256;74.29198;2997.049;76.13169;2802.579;102.859454734474;Truck 105;Daniel Carcillo;201;Hauling;1;1184;1184;449.3978;75.44529;3081.514;74.18783;2752.74;37.5453109741211;25;35.62865;43.59994;0;105
Truck 105;8/22/2021 7:00:52.438 PM;64.30562;6.935467;190.6078;0;0;27.404;0;89.20368;322.869;91.36345;462.4716;1912.724;0;42.6309;53.0167;61.07431;40.1444523492928;480.5304;74.11768;2967.332;74.72228;2832.223;102.873785167502;Truck 105;Daniel Carcillo;201;Hauling;1;1184;1184;443.5227;73.89158;3046.116;74.41787;2745.443;0;25;33.11891;36.8678;0;105
Truck 105;8/22/2021 7:01:52.438 PM;64.59109;6.923156;183.5693;0;0;29.06062;0;87.71999;324.4926;99.48268;465.4077;1907.532;0;42.6309;53.0167;61.07431;40.1450422775081;475.1505;73.94017;3097.762;73.2036;2848.588;102.88811560053;Truck 105;Daniel Carcillo;201;Hauling;1;1184;1184;446.142;74.01488;3031.882;74.94636;2703.369;0;25;30.60917;30.13566;0;105
Truck 105;8/22/2021 7:02:52.438 PM;66.62347;6.825354;188.6462;0;0;34.64902;0;90.27718;320.1275;91.4008;454.5383;1880.564;0;42.6309;53.0167;61.07431;40.1456322057233;483.6957;74.43212;3090.786;74.13055;2840.632;102.902446033557;Truck 105;Daniel Carcillo;201;Hauling;1;1184;1184;446.3116;74.18787;3015.979;73.67904;2714.411;0;25;28.09943;23.40353;0;105
Truck 105;8/22/2021 7:03:52.438 PM;65.74986;6.863503;185.1309;0;0;34.64902;0;88.91736;324.3746;72.4659;448.4779;1886.577;0;42.6309;53.0167;61.07431;40.1462221339386;492.1001;72.86164;3067.622;73.96609;2847.079;102.916776466585;Truck 105;Daniel Carcillo;201;Hauling;1;1184;1184;447.2884;75.0425;2955.056;74.69392;2700.376;0;25;25.58969;16.67139;0;105
Truck 105;8/22/2021 7:04:52.438 PM;65.35468;6.812042;190.7007;0;0;34.64902;0;90.34023;326.094;55.2079;448.987;1899.577;0;42.6309;53.0167;61.07431;40.002354;494.476;72.48919;2996.979;75.82663;2783.22;102.6678;Truck 105;Daniel Carcillo;201;Hauling;1;1184;1184;453.1306;74.45707;2986.367;75.08066;2675.783;0;25;23.07996;9.939253;0;105
Truck 105;8/22/2021 7:05:52.438 PM;66.08836;7.052183;192.2679;0;0;34.64902;0;90.1451;327.3158;51.04708;441.3869;1867.668;20.21845;42.6309;53.0167;61.07431;40.0934575841035;497.7707;70.48018;2985.148;76.56121;2736.151;102.785348596927;Truck 105;Nick Leddy;19.4;Hauling;1;1184;1184;451.8822;74.35013;3029.865;77.58067;2714.19;0;25;20.57022;3.207116;0;105
Truck 106;8/22/2021 3:05:52.438 PM;65.49194;7.021739;186.2351;0;0;25.04848;0;89.11373;328.4146;51.04797;445.6749;1860.967;0;37.05029;28.37236;52.6592;;493.6013;74.78923;2932.773;75.25323;2792.283;;Truck 106;Corey Crawford;203;Stopped;1;315;315;436.7015;74.91053;2939.811;75.62857;2752.05;2075.326171875;85;46.81779;35.02064;0;106
Truck 106;8/22/2021 3:06:52.438 PM;65.24177;7.088863;184.9122;0;0;22.33286;0;88.86661;322.4489;62.74054;431.0925;1857.565;0;37.02377;31.2433;59.7981;;489.8057;74.49282;2930.621;76.28453;2758.845;;Truck 106;Corey Crawford;19.8;Stopped;1;315;315;437.8499;73.42597;2890.573;74.5743;2730.511;2080.27612304688;85;47.3805;32.76348;0;106
Truck 106;8/22/2021 3:07:52.438 PM;66.28036;6.959017;188.8685;0;0;19.61724;0;89.98682;324.0012;82.41128;432.359;1892.989;0;36.99726;34.11424;66.93699;;476.4951;74.96165;3019.55;75.58664;2810.736;;Truck 106;Corey Crawford;19.3;Stopped;1;315;315;445.2553;71.40224;2943.023;74.76195;2691.037;2085.22607421875;85;85.86691;122.6043;0;106
Truck 106;8/22/2021 3:08:52.438 PM;67.09182;6.913291;185.6698;0;0;16.90163;0;88.522;325.7185;97.35752;441.5591;1891.473;12.27595;36.97074;36.98518;74.07588;;465.2056;74.86961;2965.956;75.2851;2821.747;;Truck 106;Corey Crawford;19.7;Stopped;1;315;315;444.9179;73.0966;2954.163;75.04002;2730.9;2090.17602539063;85;30.89372;111.621;0;106
Truck 106;8/22/2021 3:09:52.438 PM;66.49316;6.950716;183.5249;0;0;27.89077;0;89.56891;324.7257;97.37457;439.8263;1937.727;0;36.94423;39.85612;81.21478;;477.5004;76.21217;2976.051;75.31262;2833.855;;Truck 106;Corey Crawford;19.7;Stopped;1;315;315;449.6005;73.7989;2948.106;75.10163;2714.272;2095.12622070313;85;35.12994;112.7753;0;106
Truck 106;8/22/2021 3:10:52.438 PM;64.32153;6.936819;186.9637;0;0;34.10366;0;91.6523;327.6379;82.25978;448.8063;1916.771;0;37.11562;14.33919;16.84917;;488.9782;76.33791;2977.208;75.34388;2811.658;;Truck 106;Corey Crawford;20.3;Stopped;1;315;315;449.5706;73.91518;2989.783;76.4229;2693.845;2100.076171875;85;32.50227;131.6247;0;106
Truck 106;8/22/2021 3:11:52.438 PM;63.26958;6.951569;187.0511;0;0;37.36174;0;90.52504;332.3804;62.48186;461.6064;1901.381;0;37.31556;17.57804;23.85583;;481.8143;75.40344;3004.948;75.49056;2826.395;;Truck 106;Corey Crawford;20;Stopped;1;315;315;447.9105;74.25603;2959.589;75.91173;2760.014;2105.02612304688;85;55.83877;59.7956;0;106
Truck 106;8/22/2021 3:12:52.438 PM;64.22052;7.003852;184.7442;0;0;40.61982;0;90.04041;330.9089;50.98767;446.4942;1890.843;0;37.51549;20.81689;30.86249;;491.5369;76.14129;3003.406;74.00417;2766.677;;Truck 106;Corey Crawford;20.6;Stopped;1;315;315;446.9938;75.0003;2970.794;74.60112;2805.256;2109.97607421875;85;30.18188;53.80594;0;106
Truck 106;8/22/2021 3:13:52.438 PM;64.6185;7.004753;186.1058;0;0;43.87789;0;90.21347;328.3376;55.38334;456.0104;1872.875;0;37.71542;24.05574;37.86914;;481.1992;76.36974;3005.411;73.61267;2737.893;;Truck 106;Corey Crawford;20.3;Stopped;1;314;314;447.5824;75.46836;3043.421;74.88712;2820.111;2114.92602539063;85;38.09003;94.06628;0;106
Truck 106;8/22/2021 3:14:52.438 PM;64.54671;7.150781;188.5324;0;0;47.13597;0;89.37416;327.4203;72.7601;446.3252;1886.217;0;37.91535;27.29459;44.8758;;486.3835;76.00323;3013.015;74.27056;2717.17;;Truck 106;Corey Crawford;21;Stopped;1;314;314;447.7092;76.3352;3093.926;74.16957;2803.313;2119.87622070313;85;71.35741;75.90919;0;106
Truck 106;8/22/2021 3:15:52.438 PM;66.23781;7.018488;188.0303;0;0;50.39404;0;88.72731;327.2204;91.61909;446.1421;1905.162;0;38.11528;30.53344;51.88246;;495.9965;75.01897;2983.808;77.28689;2758.183;;Truck 106;Corey Crawford;20.6;Stopped;1;314;314;443.4562;74.69118;3032.956;74.61033;2746.423;2124.826171875;85;49.44531;41.6342;0;106
Truck 106;8/22/2021 3:16:52.438 PM;66.04656;7.129797;189.712;0;0;45.87341;0;90.41402;328.7303;99.48059;446.4153;1930.208;0;38.31522;33.77229;58.88911;;496.5942;75.00448;3029.095;73.80892;2788.116;;Truck 106;Corey Crawford;20.2;Stopped;1;314;314;450.552;73.836;3071.152;74.97169;2770.688;2129.77612304688;85;48.40327;29.14089;0;106
Truck 106;8/22/2021 3:17:52.438 PM;64.18217;7.024892;190.6168;0;0;37.92313;0;90.15872;326.1451;91.14237;457.2;1898.405;0;38.51515;37.01114;65.89577;;490.3271;75.15501;3062.76;73.01841;2824.07;;Truck 106;Corey Crawford;20;Stopped;1;314;314;454.3617;74.81318;3093.322;74.9629;2714.916;2134.72607421875;85;29.85078;102.0312;0;106
Truck 106;8/22/2021 3:18:52.438 PM;64.77573;6.868505;193.5673;0;0;40.26129;0;89.91988;332.57;72.12214;444.9994;1879.54;0;38.71508;40.24998;72.90243;;496.2793;75.03735;3016.097;72.25679;2794.873;;Truck 106;Corey Crawford;20.7;Stopped;1;314;314;453.1177;74.75746;3087.101;74.9541;2766.299;2139.67602539063;85;59.78304;40.30899;0;106
Truck 106;8/22/2021 3:19:52.438 PM;64.81055;6.957142;193.0563;0;0;42.59944;0;90.13391;323.7796;55.00629;441.8423;1883.782;3.536041;38.91501;43.48883;79.90909;;487.6488;74.42735;2944.459;76.06492;2819.723;;Truck 106;Corey Crawford;19;Stopped;1;314;314;452.3373;75.08704;3052.794;74.36709;2783.839;2144.62622070313;85;99.4233;21.35232;0;106
Truck 106;8/22/2021 3:20:52.438 PM;64.43815;7.000093;190.4703;0;0;44.9376;0;89.57751;325.7558;51.04792;444.1052;1900.496;0;39.18498;15.02682;16.18894;;489.0703;72.5977;2974.267;76.35296;2784.969;;Truck 106;Corey Crawford;19.5;Stopped;1;314;314;444.5925;75.38318;3057.752;73.71918;2793.26;2149.576171875;85;86.12955;21.06673;0;106
Truck 106;8/22/2021 3:21:52.438 PM;63.3931;6.974344;190.7832;0;0;47.27575;0;89.59385;327.8828;62.74031;450.1335;1869.56;0;39.46504;19.05246;22.44016;;490.3712;72.52045;3008.143;76.07933;2741.704;;Truck 106;Corey Crawford;20.1;Stopped;1;313;313;449.7657;74.52289;3053.674;75.02281;2797.309;2154.52612304688;85;84.03463;21.77711;0;106
Truck 106;8/22/2021 3:22:52.438 PM;63.44965;6.935324;188.3714;0;0;49.6139;0;91.03352;321.8698;82.54539;451.594;1839.988;0;39.7451;23.0781;28.69138;;493.0341;72.8423;2987.535;75.95567;2763.567;;Truck 106;Corey Crawford;20.1;Stopped;1;313;313;452.2223;73.87099;2980.337;75.50514;2808.118;2159.47607421875;85;84.66228;22.43443;0;106
Truck 106;8/22/2021 3:23:52.438 PM;63.05611;6.966462;190.2392;0;0;51.95206;0;89.65832;322.5982;97.35741;442.7816;1884.889;0;40.02517;27.10374;34.9426;;499.7736;74.32272;2951.611;76.34389;2732.016;;Truck 106;Corey Crawford;19.6;Stopped;1;313;313;451.0311;74.50917;2954.953;73.82085;2800.22;2164.42602539063;85;85.28993;23.09175;0;106
Truck 106;8/22/2021 3:24:52.438 PM;64.84949;7.196091;194.622;0;0;59.774;0;90.5374;321.6663;97.37468;443.5378;1861.921;0;40.30523;31.12938;41.19382;;509.5416;74.9958;2951.391;76.95602;2823.694;;Truck 106;Corey Crawford;198;Stopped;1;314;314;449.5188;77.73866;2980.649;74.96708;2786.541;2169.37622070313;85;85.91759;23.74907;0;106
Truck 106;8/22/2021 3:25:52.438 PM;65.27808;7.050982;192.2324;0;0;55.48847;0;91.13551;323.8332;82.58578;453.3939;1864.344;0;40.58529;35.15502;47.44505;;496.0818;73.04337;2976.924;76.30296;2873.164;;Truck 106;Corey Crawford;198;Stopped;1;314;314;442.8797;76.69216;3048.425;75.16458;2738.309;2173.88427734375;85;86.54523;24.40639;0;106
Truck 106;8/22/2021 3:26:52.438 PM;65.47884;7.097201;191.975;0;0;52.4757;0;91.22252;329.6572;62.77708;453.4957;1875.623;0;40.86536;39.18066;53.69626;;493.0425;73.84138;2942.273;74.5821;2792.845;;Truck 106;Corey Crawford;198;Stopped;1;314;314;434.7864;74.94128;3059.779;76.29469;2769.386;2178.32885742188;85;87.17289;25.06371;0;106
Truck 106;8/22/2021 3:27:52.438 PM;63.48732;7.124491;193.9086;0;0;49.46292;0;89.08772;323.1706;51.05675;457.0877;1881.044;0;41.14542;43.2063;59.94748;;499.3624;73.81598;2919.529;74.70803;2772.096;;Truck 106;Corey Crawford;198;Stopped;1;314;314;449.4244;75.11343;3108.522;75.33805;2773.081;2182.77319335938;85;87.80054;25.72103;0;106
Truck 106;8/22/2021 3:28:52.438 PM;63.01533;7.041523;189.78;0;0;46.45015;0;89.72825;322.3657;55.18056;454.1682;1871.431;0;41.42548;47.23193;66.1987;;495.417;74.44833;2966.882;74.29498;2735.662;;Truck 106;Corey Crawford;198;Stopped;1;314;314;453.6794;74.90577;3069.959;73.965;2739.754;2187.21752929688;85;88.42819;26.37835;0;106
Truck 106;8/22/2021 3:29:52.438 PM;63.5729;6.918224;192.6226;0;0;43.43738;0;88.46696;322.0691;72.41965;445.1831;1887.773;7.67707;41.70554;51.25757;72.44992;;493.8987;74.61594;2975.472;74.81405;2692.177;;Truck 106;Corey Crawford;198;Stopped;1;314;314;456.9789;75.12566;3038.061;72.57;2743.144;2191.662109375;85;89.05585;27.03567;0;106
Truck 106;8/22/2021 3:30:52.438 PM;64.30653;6.990157;193.6081;0;0;40.4246;0;87.41322;325.1732;91.36625;447.1856;1911.371;7.798224;41.73303;15.45774;14.33934;;493.438;74.28794;2938.513;74.72956;2804.657;;Truck 106;Corey Crawford;198;Stopped;1;314;314;456.6022;75.31528;3031.439;72.31065;2736.528;2196.1064453125;85;89.68349;27.69298;0;106
Truck 106;8/22/2021 3:31:52.438 PM;65.43238;7.014909;196.7532;0;0;37.41183;0;86.57145;332.6273;99.48268;448.291;1916.317;2.617498;41.72409;19.97645;18.47424;;493.3004;74.66148;2999.424;73.20358;2819.152;;Truck 106;Corey Crawford;198;Stopped;1;314;314;455.808;74.81784;3118.376;73.96748;2752.492;2200.55102539063;85;90.31115;28.3503;0;106
Truck 106;8/22/2021 3:32:52.438 PM;65.53436;7.006342;194.3264;0;0;39.11116;0;88.9343;328.3589;91.398;452.2183;1933.883;0;41.71516;24.49516;22.60913;;493.8675;74.55753;3060.988;73.75076;2861.213;;Truck 106;Corey Crawford;198;Stopped;1;314;314;454.964;72.60396;3092.589;76.6797;2851.353;2204.99536132813;85;90.9388;29.00762;0;106
Truck 106;8/22/2021 3:33:52.438 PM;66.22131;7.058029;190.3639;0;0;39.8579;0;89.69768;333.5205;72.46215;451.7116;1905.076;0;41.70622;29.01386;26.74402;;483.0699;75.34733;3049.394;74.27978;2856.126;;Truck 106;Corey Crawford;198;Stopped;1;314;314;458.4083;75.36746;3066.88;76.78218;2813.631;2209.43994140625;85;91.56645;29.66494;0;106
Truck 106;8/22/2021 3:34:52.438 PM;66.36149;6.983694;190.3647;0;0;40.60464;0;89.57418;327.5484;55.20568;454.8608;1895.812;0;41.69728;33.53257;30.87891;;490.27;75.54392;3028.073;73.77647;2861.667;;Truck 106;Corey Crawford;198;Stopped;1;314;314;454.4736;73.59902;3117.021;76.68917;2779.041;2213.88427734375;85;92.19411;30.32226;0;106
Truck 106;8/22/2021 3:35:52.438 PM;65.1372;6.947257;190.3192;0;0;41.35138;0;89.49346;312.6248;51.04786;466.9532;1909.818;2.71204;41.68834;38.05127;35.0138;;503.7505;75.16783;3048.893;74.18249;2822.241;;Truck 106;Corey Crawford;198;Stopped;1;314;314;454.2466;74.09647;3079.787;74.32319;2808.845;2218.32885742188;85;92.82175;30.97958;0;106
Truck 106;8/22/2021 3:36:52.438 PM;65.16921;7.012813;190.0502;0;0;42.09813;0;90.80402;317.5622;62.74008;456.6742;1876.907;0;41.67941;42.56998;39.14869;;498.7675;75.13;3031.524;74.91997;2848.386;;Truck 106;Corey Crawford;198;Stopped;1;314;314;462.1786;72.94448;3101.133;74.23801;2789.801;2222.77319335938;85;93.44941;31.6369;0;106
Truck 106;8/22/2021 3:37:52.438 PM;65.84593;7.05837;193.2493;0;0;42.84486;0;91.72359;325.7682;82.54514;466.5995;1853.521;0;41.67047;47.08869;43.28358;;494.0997;74.62678;2965.154;73.89532;2821.198;;Truck 106;Corey Crawford;198;Stopped;1;314;314;460.02;74.67401;3071.644;73.91267;2749.408;2227.21752929688;85;94.07706;32.29422;0;106
Truck 106;8/22/2021 3:38:52.438 PM;67.30655;7.192303;192.9928;0;0;43.59161;0;91.24477;329.9209;97.35731;469.5728;1878.414;0;41.66153;51.60739;47.41848;;488.7436;73.41563;2986.911;73.77625;2818.668;;Truck 106;Corey Crawford;198;Stopped;1;314;314;449.2546;74.64117;3038.724;74.3607;2765.031;2231.662109375;85;94.70471;32.95154;0;106
Truck 106;8/22/2021 3:39:52.438 PM;65.87872;6.926587;190.7343;0;0;43.91702;0;90.77081;332.4222;97.37479;452.5955;1930.788;0;41.65259;56.1261;51.55337;;486.4133;75.45567;2988.113;72.63191;2805.813;;Truck 106;Corey Crawford;198;Stopped;1;314;314;442.4963;74.68211;3037.767;75.73864;2750.674;2236.1064453125;85;95.33237;33.60886;0;106
Truck 106;8/22/2021 3:40:52.438 PM;64.93467;6.969344;190.4319;0;0;41.73456;0;90.16542;327.7156;82.58604;459.8248;1923.73;0;41.53403;16.16295;13.45178;;491.1192;76.21493;2943.278;72.80053;2812.454;;Truck 106;Corey Crawford;198;Stopped;1;314;314;446.386;74.4685;3062.838;75.58817;2724.037;2240.55102539063;85;95.96001;34.26617;0;106
Truck 106;8/22/2021 3:41:52.438 PM;64.83184;7.005886;192.1804;0;0;42.17734;0;88.85313;325.3581;62.77732;463.0132;1911.452;2.623059;41.39965;21.48856;16.5711;;491.4939;75.87469;2932.36;73.14266;2766.623;;Truck 106;Corey Crawford;198;Stopped;1;314;314;443.1238;75.43072;3008.961;73.04498;2743.273;2244.99536132813;85;96.58767;34.9235;0;106
